epoch,pred_loss_epoch,step,struct_loss_epoch,train_loss_epoch
0,5847486841225216.0,0,0.06375999748706818,5847486841225216.0
1,2.2163750608667935e+18,1,0.06378094851970673,2.2163750608667935e+18
